Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,advertencias (product.metafields.custom.advertencias),alergenos (product.metafields.custom.alergenos),aviso_medico (product.metafields.custom.aviso_medico),bio (product.metafields.custom.bio),consejos_uso (product.metafields.custom.consejos_uso),expiration_date (product.metafields.custom.expiration_date),firesoft_codigo (product.metafields.custom.firesoft_codigo),firesoft_referencia (product.metafields.custom.firesoft_referencia),firesoft_sync_enabled (product.metafields.custom.firesoft_sync_enabled),gluten_free (product.metafields.custom.gluten_free),informacion_nutricional (product.metafields.custom.informacion_nutricional),Ingredientes (product.metafields.custom.ingredientes),instrucciones_uso (product.metafields.custom.instrucciones_uso),isgood (product.metafields.custom.isgood),is_discontinued (product.metafields.custom.is_discontinued),lactose_free (product.metafields.custom.lactose_free),recargo_rate (product.metafields.custom.recargo_rate),regulacion_legal (product.metafields.custom.regulacion_legal),supplier_name (product.metafields.custom.supplier_name),vat_rate (product.metafields.custom.vat_rate),vegan (product.metafields.custom.vegan),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ar-ndanos-rojos-250-g,Arándanos Rojos,Los arándanos Rapunzel se cultivan en zonas tradicionales de cultivo en Canadá. Se cocinan con sirope de manzana para reducir su acidez y resaltar su agradable sabor afrutado y ligeramente ácido. Los arándanos enteros están jugosos.,Rapunzel,,Alimentos,250 g,TRUE,Title,Default Title,,,,,,,,3818,250,shopify,8,deny,manual,11.97,,TRUE,TRUE,,,,,4006040047025,https://en.rapunzel.de/imgmedia/600/313200.png,1,Arándanos Rojos - Rapunzel,FALSE,Arándanos Rojos,Los arándanos Rapunzel se cultivan en zonas tradicionales de cultivo en Canadá. Se cocinan con sirope de manzana para reducir su acidez y resaltar su agradable sabor afrutado y ligeramente ácido. Los arándanos enteros están jugosos.,,,,FALSE,,2027-07-30,3818,3818,TRUE,FALSE,,"seca arándanos*(60,00%), jarabe de manzana*(39,00%), aceite de girasol*","Ideal como aperitivo, en muesli, postres, salsas, tanto para repostería como en platos salados.",TRUE,FALSE,FALSE,1.40,,Rapunzel,10.00,FALSE,,g,,6.79,active
galleta-de-crema,Galleta de Crema,,sottolestelle,,Alimentos,"Vegano, Sin lactosa, Chocolate Negro, 200 g",TRUE,Variante,Chocolate Negro · 200 g,,,,,,,,3819,200,shopify,8,deny,manual,3.95,,TRUE,TRUE,,,,,8032454003896,https://shop.sottolestelle.com/data/prod/orig/nm69aee456a466c3-40970525_1554-2345.png?1773069485q,1,Galleta de Crema - sottolestelle,FALSE,Galleta de Crema,,,"El producto contiene: Gluten, Frutos de cáscara.

El producto puede contener trazas de: Mostaza, Semillas de sésamo, Altramuz, otros frutos secos, Soja.",,FALSE,,2027-04-24,3819,3819,TRUE,FALSE,,,,TRUE,FALSE,TRUE,1.40,,,10.00,TRUE,https://shop.sottolestelle.com/data/prod/orig/nm69aee456a466c3-40970525_1554-2345.png?1773069485q,g,,2.39,active
galleta-de-crema,,,,,,,,Variante,Coco · 200 g,,,,,,,,3826,200,shopify,8,deny,manual,3.95,,TRUE,TRUE,,,,,8032454003902,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://shop.sottolestelle.com/data/prod/orig/nm69aedfd53a7747-90987224_1555-2344.png?1773068340,g,,2.39,active
galletas-de-trigo-espelta-trigo-sarraceno-y-coco-220-g,Galletas de Trigo Espelta,,Biocop,,Alimentos,"Bio, Trigo Sarraceno y Coco, 220 g",TRUE,Title,Default Title,,,,,,,,3820,220,shopify,8,deny,manual,3.85,,TRUE,TRUE,,,,,8423903074510,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/Galletas%20de%20Trigo%20Espelta%20Trigo%20Sarraceno%20y%20Coco%20220%20g.jpg,1,Galletas de Trigo Espelta - Biocop,FALSE,Galletas de Trigo Espelta,,,"Alérgenos: Gluten

Trazas: Frutos con cáscara, Huevos y prod.a base de huevos, Leche y derivados, Mostaza y derivados, Soja y derivados",,TRUE,,2027-03-27,3820,3820,TRUE,FALSE,"Información nutricional (por 100 g): Valor energético: 2017 kJ / 482 kcal. Grasas: 23 g, de las cuales saturadas: 5,9 g. Hidratos de carbono: 60 g, de los cuales azúcares: 18 g. Proteínas: 7,8 g. Fibra alimentaria: 4,5 g. Sal: 0,53 g.","Ingredientes: Harina de TRIGO ESPELTA* 47 %, aceite de semillas de girasol*, azúcar de caña*, harina de trigo sarraceno* 10 %, coco rallado* 6 %, coco en polvo* 4 %, jarabe de glucosa*, gasificantes:
( bicarbonato de amonio, bicarbonato de sodio), sal,aroma natural de coco.* De agricultura biológica.","Uso: Para cosumir a cualquier hora del día, como desayuno o merienda. También entre horas o para acompañar el café.",TRUE,FALSE,FALSE,1.40,,Biocop,10.00,FALSE,,g,,1.76,active
galletas-crujientes-cacahuete-125-g,Galletas Crujientes,,Biocop,,Alimentos,"Cacahuete, 125 g",TRUE,Title,Default Title,,,,,,,,3821,125,shopify,10,deny,manual,2.97,,TRUE,TRUE,,,,,8423903074299,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/galletas%20crujiente%20cacahuete%20biocop.jpg,1,Galletas Crujientes - Biocop,FALSE,Galletas Crujientes,,,"Alérgenos: Cacahuetes, Gluten

Trazas: Altramuces y prod. a base de altramuces, Dióxido de azufre y sulfitos, Frutos con cáscara, Huevos y prod.a base de huevos, Leche y derivados, Mostaza y derivados, Sésamo y prod. a base de sésamo, Soja y derivados",,FALSE,,2027-05-31,3821,3821,TRUE,FALSE,"Información nutricional (por 100 g): Valor energético: 2023 kJ / 483 kcal. Grasas: 22 g, de las cuales saturadas: 3,4 g. Hidratos de carbono: 53 g, de los cuales azúcares: 27 g. Proteínas: 16 g. Fibra alimentaria: 4,5 g. Sal: 0,47 g.","Ingredientes: Harina de TRIGO*,crema de CACAHUETE *30%, azúcar de caña de comercio justo**,emulsionante: lecitinas*, gasificante :carbonato de amonio, sal , antioxidante: extracto de romero*. *De agricultura biológica. **De comercio justo.","Uso: Para consumir en cualquier momento del día, para desayuno y merienda o entre horas.",TRUE,FALSE,FALSE,1.40,,Biocop,10.00,FALSE,,g,,1.36,active
alcaparras-en-vinagre-140-g,Alcaparras en Vinagre,,Bio Organica Italia,,Alimentos,"Bio, Vegano, 140 g",TRUE,Title,Default Title,,,,,,,,3822,140,shopify,6,deny,manual,4.45,,TRUE,TRUE,,,,,8029689023294,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/alcaparras%20en%20vinagre%20bio%20italia.jpg,1,Alcaparras en Vinagre - Bio Organica Italia,FALSE,Alcaparras en Vinagre,,,,,TRUE,,2029-04-01,3822,3822,TRUE,FALSE,"Información nutricional (por 100 g): Valor energético: 97 kJ / 23 kcal. Grasas: 0,42 g, de las cuales saturadas: 0,00 g. Hidratos de carbono: 1,4 g, de los cuales azúcares: 1,0 g. Proteínas: 1,90 g. Fibra alimentaria: 3,3 g. Sal: 5,85 g.","Ingredientes: Alcaparras*, agua, vinagre de vino* 2,5%, sal, regulador de acidez: ácido láctico.
*de agricultura biologica","Uso: Ideal como aperitivo o como condimento para ensaladas, bruschetta, pizzas, primer y segundo corse a base de carne o pescado.",TRUE,FALSE,FALSE,1.40,,Biocop,10.00,TRUE,,g,,1.88,active
mezcla-de-semillas-250-g,Mezcla de Semillas,,Biocop,,Alimentos,"Bio, 250 g",TRUE,Title,Default Title,,,,,,,,3823,250,shopify,6,deny,manual,2.98,,TRUE,TRUE,,,,,8423903043509,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/mezcla_de_semillas_sesamo_tostado_biocop_250_g.jpg,1,Mezcla de Semillas - Biocop,FALSE,Mezcla de Semillas,,,"Alérgenos: Sésamo y prod. a base de sésamo
Trazas: Altramuces y prod. a base de altramuces, Cacahuetes, Frutos con cáscara, Gluten, Soja y derivados",,TRUE,,2027-12-20,3823,3823,TRUE,FALSE,"Información nutricional (por 100 g): Valor energético: 2357 kJ / 560 kcal. Grasas: 48 g. Hidratos de carbono: 20,75 g. Proteínas: 21,75 g. Fibra alimentaria: 11,5 g.","Ingredientes: Girasol* 50%, SÉSAMO tostado* 25%, calabaza* 15%, lino marrón* 10%.
*De agricultura biológica.","Uso: Para condimentar platos y espolvorear sobre panes, galletas o ensaladas.",TRUE,FALSE,FALSE,1.40,,Biocop,10.00,FALSE,,g,,1.58,active
ciruelas-sin-hueso-200-g,Ciruelas Sin Hueso,Ciruelas sin huesos parcialmente deshidratadas ecológicas,noberasco,,Alimentos,"Bio, 200 g",TRUE,Title,Default Title,,,,,,,,3824,200,shopify,10,deny,manual,4.98,,TRUE,TRUE,,,,,8005120210300,https://noberasco.it/wp-content/uploads/2025/04/BIO_PRUGNE_EXP.png,1,Ciruelas Sin Hueso - noberasco,FALSE,Ciruelas Sin Hueso,Ciruelas sin huesos parcialmente deshidratadas ecológicas,,,,TRUE,,2027-08-01,3824,3824,TRUE,FALSE,,"ciruelas, agua. Sin azúcares añadidos.",,TRUE,FALSE,FALSE,1.40,,,10.00,FALSE,,g,,2.78,active
tostadas-high-protein-170-g,Tostadas High Protein,"Tostada sin gluten
Alto contenido en proteínas debido a la harina natural de girasol
Rico en magnesio, zinc y fibra
Fuente de ácido fólico y hierro
Fabricado en Alemania",Schnitzer,,Alimentos,"Bio, Vegano, Sin gluten, Sin lactosa, 170 g",TRUE,Title,Default Title,,,,,,,,3825,170,shopify,8,deny,manual,2.98,,TRUE,TRUE,,,,,4022993300390,https://www.schnitzer.eu/cdn/shop/files/Schnitzer_Glutenfreiheit_Aufbackbroetchen_Toastie_High_Protein_A47270_20250910.jpg?v=1785178394&width=900,1,Tostadas High Protein - Schnitzer,FALSE,Tostadas High Protein,"Tostada sin gluten
Alto contenido en proteínas debido a la harina natural de girasol
Rico en magnesio, zinc y fibra
Fuente de ácido fólico y hierro
Fabricado en Alemania",,"Alérgenos contenidos
Contiene semillas de sésamo
Puede contener trazas de soja, lupino y huevo.
Libre de gluten y lactosa (lactosa <0,1 g/100 g)",,TRUE,"Tostada tostada a tu gusto o disfrútala directamente del paquete. Una vez abierto, guárdalo en la nevera y consume en un plazo de 2 días.",2026-12-03,3825,3825,TRUE,TRUE,"Información nutricional (por 100 g): Valor energético: 1059 kJ / 254 kcal. Grasas: 12 g, de las cuales saturadas: 1,2 g. Hidratos de carbono: 16 g, de los cuales azúcares: 3,2 g. Fibra: 11 g. Proteínas: 15 g. Sal: 1,5 g.

Vitaminas y minerales (por 100 g): Magnesio: 206 mg (55% VRN). Zinc: 4,5 mg (45% VRN). Ácido fólico: 53,3 µg (27% VRN). Hierro: 3,9 mg (28% VRN)","Agua, harina de girasol* 23%, quinoa* inflada, semillas de girasol* 11%, vinagre de manzana*, semillas de chía* (Salvia hispanica), linaza*, concentrado de zumo de manzana*, sal marina, cáscaras de psyllium* molidas, semillas de sésamo*, harina de arroz*",,TRUE,FALSE,TRUE,1.40,,Shnitzer,10.00,TRUE,,g,,1.94,active
crunchy-muesli-avellanas-500-g,Crunchy Muesli,"Muesli de avena crujiente ecológico con avellanas. Krunchy Hazelnut Less Sugar te ofrece toda la textura crujiente con solo 11g de azúcar por cada 100g, eso es un 30% menos de azúcar que otras mueslis crujientes.

Por cierto, nuestra línea ""30% menos de azúcar*"" también está disponible en Frutos del bosque, cacao, Avena y Espeltado sabores.",barnhouse,,Alimentos,"Bio, Vegano, Avellanas, 500 g",TRUE,Title,Default Title,,,,,,,,3827,500,shopify,6,deny,manual,6.95,,TRUE,TRUE,,,,,4021234101413,https://barnhouse.de/cdn/shop/files/Krunchy_Haselnuss_Weniger_Zucker_NEU.jpg?v=1776072436&width=700,1,Crunchy Muesli - barnhouse,FALSE,Crunchy Muesli,"Muesli de avena crujiente ecológico con avellanas. Krunchy Hazelnut Less Sugar te ofrece toda la textura crujiente con solo 11g de azúcar por cada 100g, eso es un 30% menos de azúcar que otras mueslis crujientes.

Por cierto, nuestra línea ""30% menos de azúcar*"" también está disponible en Frutos del bosque, cacao, Aven",,"Contiene gluten, avellanas y soja. Puede contener restos de otros frutos secos, cacahuetes, sésamo y leche.",,TRUE,,2027-04-30,3827,3827,TRUE,FALSE,"Información nutricional (por 100 g): Valor energético: 2016 kJ / 481 kcal. Grasas: 21 g, de las cuales ácidos grasos saturados: 3,7 g. Hidratos de carbono: 61 g, de los cuales azúcares: 11 g. Fibra: 6,8 g. Proteínas: 8,7 g. Sal: 0,23 g.","Copos de avena entera* 46%, jarabe de tapioca*, avellanas* 11%, copos de maíz* (maíz*, jarabe de maíz*, sal marina, emulsionante: lecitina de soja*), aceite de girasol*, azúcar de remolacha* 7,4%, espelta (tipo trigo)*copos de coco inflados*",,TRUE,FALSE,FALSE,1.40,,,10.00,TRUE,,g,,3.51,active
caseina-micellar,Caseina Micellar,"MICELLAR CASEIN de BIG® es una caseína micelar de la más alta calidad hecha a base de Lacprodan® de Arla® Foods Ingredients, elaborada a partir de suero lácteo fresco y nutricionalmente equilibrado.",Big Universal,,Deporte,"Natilla Vainilla & Cinamon, 1 kg",TRUE,Variante,Natilla Vainilla & Cinamon · 1 kg,,,,,,,,3841,1000,shopify,1,deny,manual,39.95,,TRUE,TRUE,,,,,8425252164676,https://bigsupps.site/cdn/shop/files/producto_MicellarCasein_natillas_1kg_arla2025_500x600c.jpg?v=1756476525,1,Caseina Micellar - Big Universal,FALSE,Caseina Micellar,"MICELLAR CASEIN de BIG® es una caseína micelar de la más alta calidad hecha a base de Lacprodan® de Arla® Foods Ingredients, elaborada a partir de suero lácteo fresco y nutricionalmente equilibrado.","Advertencias: Puede contener trazas de gluten, pescado, cacahuete y frutos de cáscara (avellana). Producto para uso en adultos.",,,FALSE,,2028-05-01,3841,3841,TRUE,FALSE,,,"Modo de empleo: Añadir 1 cacito (30g) y mezclar con 300-350ml de agua o leche desnatada (para un batido más espeso utilice menos líquido, para uno más ligero use más). Para mejores resultados vierta primero el líquido y a continuación el producto en un agitador o mezclador. Tomar inmediatamente tras la preparación. Consumir antes de dormir.",TRUE,FALSE,FALSE,1.40,,Big Universal,10.00,FALSE,https://bigsupps.site/cdn/shop/files/producto_MicellarCasein_natillas_1kg_arla2025_500x600c.jpg?v=1756476525,g,,28.90,active
caseina-micellar,,,,,,,,Variante,Choco Delight con Topping de 3 Chocolates · 1 kg,,,,,,,,3840,1000,shopify,0,deny,manual,39.95,,TRUE,TRUE,,,,,8425252161712,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bigsupps.site/cdn/shop/files/producto_MicellarCaseinToppings_chocodelighttriplechoco_1kg_arla2025_500x600c.jpg?v=1756476231,g,,28.90,active
vitamina-e-e-oleum-20-ml,Vitamina E E-Oleum,"Aceite cosmético concentrado de vitamina E de origen natural que ayuda a mantener la piel hidratada, protegida y confortable. Su textura oleosa ligera refuerza la función barrera cutánea y contribuye a preservar el buen aspecto de la piel frente a los efectos del estrés oxidativo.  
Vitamina E natural  
Refuerza la barrera cutánea  
Textura oleosa ligera  
Todo tipo de piel",Esential'Arôms,,Cosmetica e higiene,"Bio, 20 ml",TRUE,Title,Default Title,,,,,,,,3850,20,shopify,5,deny,manual,17.95,,TRUE,TRUE,,,,,8413568017502,https://esentialaroms.com/wp-content/uploads/2026/05/E-Oleum_02.jpg,1,Vitamina E E-Oleum - Esential'Arôms,FALSE,Vitamina E E-Oleum,"Aceite cosmético concentrado de vitamina E de origen natural que ayuda a mantener la piel hidratada, protegida y confortable. Su textura oleosa ligera refuerza la función barrera cutánea y contribuye a preservar el buen aspecto de la piel frente a los efectos del estrés oxidativo.  
Vitamina E natural  
Refuerza la bar",,,,TRUE,,,3850,3850,TRUE,FALSE,"Favorece la función barrera de la piel. Tiene propiedades reparadoras de la piel y antioxidantes que neutralizan los daños causados por los radicales libres en la piel. Recomendado para cuidar la piel seca, irritada. Ayuda en el caso de pieles sensibles, muy sensibles e intolerantes. Indicado para el cuidado del pezón durante la lactancia, para proteger los labios y la mucosa bucal y para la sequedad peribucal y perianal en el adulto y el niño.","&alpha;, &beta;, &gamma;, &delta;-tocoferol
Tocopherol, Helianthus Annuus Seed Oil. 100% del total es de origen natural.","Aplicar una pequeña cantidad (1-2 gotas) sobre la zona a tratar al menos dos veces al día.  
NO COMEDOGÉNICO. GRADO ALIMENTARIO",TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,g,,9.98,active
vaselina-natural-100-ml,Vaselina Natural,"Tarro de 100 ml  
Vaselina de origen natural 100% vegetal que proporciona un film natural que favorece la función barrera de la piel, permitiendo la transpiración (no es oclusiva). Ayuda a reducir las pérdidas de agua, protege, afina y suaviza la piel de inmediato, incluso en caso de descamación. Conviene a las pieles secas, muy secas, descamadas y o agredidas. Sin perfume.",Esential'Arôms,,Cosmetica e higiene,100 ml,TRUE,Title,Default Title,,,,,,,,3851,100,shopify,6,deny,manual,18.95,,TRUE,TRUE,,,,,8413568023466,https://esentialaroms.com/wp-content/uploads/2026/05/Naturvaseline_01-1.jpg,1,Vaselina Natural - Esential'Arôms,FALSE,Vaselina Natural,"Tarro de 100 ml  
Vaselina de origen natural 100% vegetal que proporciona un film natural que favorece la función barrera de la piel, permitiendo la transpiración (no es oclusiva). Ayuda a reducir las pérdidas de agua, protege, afina y suaviza la piel de inmediato, incluso en caso de descamación. Conviene a las pieles ",Evitar el contacto con ojos y mucosas.,,,FALSE,,,3851,3851,TRUE,FALSE,,"Olus (Vegetable) Oil, Butyrospermum Parkii (Shea) Butter, Stearyl Stearate, Helianthus Anuus Seed Oil, Tocopherol, Copernicia Cerifera Cera, Rhus Verniciflua Peel Cera. 100% del total es de origen natural.",Aplicar sobre las zonas de mayor sequedad realizando un suave masaje hasta su total absorción. Evitar el contacto con ojos y mucosas.,TRUE,FALSE,FALSE,5.20,,Esential'Arôms,21.00,FALSE,,g,,11.26,active
crema-de-d-a-antiedad-pro-collagen-50-ml,Crema de Día Antiedad Pro-Collagen,"Reestructura, recompacta y previene los signos de envejecimiento. Además, proporciona un escudo antipolución y un efecto silicone-like gracias a su contenido en alternativas naturales a las siliconas. Crema de última generación formulada con un emulgente de origen natural extraído de la oliva, un complejo de ácidos grasos de composición similar a la composición lipídica de la piel que mejora la integridad de la barrera.  
Ácido hialurónico natural. Cuidado antimanchas. 12 h hidratación.",Esential'Arôms,,Cosmetica e higiene,"Bio, 50 ml",TRUE,Title,Default Title,,,,,,,,3852,50,shopify,10,deny,manual,36.95,,TRUE,TRUE,,,,,8413568013702,https://esentialaroms.com/wp-content/uploads/2026/05/Crema_de_dia_antiedad_Pro-Collagen_01-2.jpg,1,Crema de Día Antiedad Pro-Collagen - Esential'Arôms,FALSE,Crema de Día Antiedad Pro-Collagen,"Reestructura, recompacta y previene los signos de envejecimiento. Además, proporciona un escudo antipolución y un efecto silicone-like gracias a su contenido en alternativas naturales a las siliconas. Crema de última generación formulada con un emulgente de origen natural extraído de la oliva, un complejo de ácidos gra",,,,TRUE,,,3852,3852,TRUE,FALSE,,"Aqua, Rosa Damascena Flower Water*, Olea Europaea (Olive) Oil Unsaponifiables, Cetyl Palmitate, Glycerin, Coco-Caprylate/Caprate, Olus (Vegetable) Oil, Silybum Marianum Seed Oil, Cetearyl Olivate, Glyceryl Stearate, Sorbitan Olivate, Isostearyl Alcohol, Camellia Japonica Seed Oil, Crambe Abyssinica Seed Oil Phytosterol Esters, Oryza Sativa (Rice) Starch, Betaine, Parfum, Hydrogenated Ethylhexyl Olivate, Persea Gratissima (Avocado) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Porphyra Umbilicalis Extract, Benzyl Alcohol, Propanediol, Sorbitan Palmitate, Hydrolyzed Hyaluronic Acid, Adansonia Digitata Seed Oil*, Boswellia Serrata Gum, Xanthan Gum, Algae Extract, Aloe Barbadensis Leaf Extract*, Salicylic Acid, Hydrogenated Olive Oil Unsaponifiables, Orbignya Oleifera Seed Oil, Biosaccharide Gum-1, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Ficus Carica (Fig) Fruit Extract, Ginkgo Biloba Nut extract, Morus Alba Fruit Extract, Punica Granatum Fruit Extract, Sodium Levulinate, Sorbic Acid, Glyceryl Caprylate, Sodium Benzoate, Sodium Anisate, Citric Acid, Potassium Sorbate, Phytic Acid, Linalool**, Limonene**, Eugenol**, Benzyl Benzoate**, Farnesol**, Citronellol**, Geraniol**, Benzyl Salicylate**, Citral**. *Ingredientes procedentes de la Agricultura Ecológica. El 99% del total es de origen natural. El 20% del total de los ingredientes procede de la Agricultura Ecológica. **Naturalmente contenido en el perfume y el agua floral.","Aplicar sobre la piel limpia del rostro, a diario, como crema de día.",TRUE,FALSE,FALSE,5.20,,Esential'Arôms,21.00,FALSE,,g,,19.76,active
s-rum-de-ojos-to-be-youthful-25-ml,Sérum de Ojos To Be Youthful,"El Dr. Althea To Be Youthful Eye Serum está formulado para tratar y prevenir los signos del envejecimiento en el área de los ojos. Su potente combinación de niacinamida, ácido hialurónico y adenosina ayuda a iluminar la piel, reducir manchas oscuras y mejorar la textura. Además, proporciona una hidratación profunda que mejora la elasticidad y disminuye la apariencia de líneas finas y arrugas. Este sérum también combate las ojeras y la hinchazón, ofreciendo un contorno de ojos más firme y revitalizado.",Dr.Althea,,Cosmetica e higiene,"Vegano, 25 ml",TRUE,Title,Default Title,,,,,,,,3853,25,shopify,2,deny,manual,24.95,,TRUE,TRUE,,,,,8809447254395,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/dralthea-to-be-youthful-eye-serum-25-ml.jpg,1,Sérum de Ojos To Be Youthful - Dr.Althea,FALSE,Sérum de Ojos To Be Youthful,"El Dr. Althea To Be Youthful Eye Serum está formulado para tratar y prevenir los signos del envejecimiento en el área de los ojos. Su potente combinación de niacinamida, ácido hialurónico y adenosina ayuda a iluminar la piel, reducir manchas oscuras y mejorar la textura. Además, proporciona una hidratación profunda que",,,,FALSE,,,3853,3853,TRUE,FALSE,,,"Para obtener los mejores resultados, aplique una pequeña cantidad del Dr. Althea To Be Youthful Eye Serum en el área del contorno de ojos, utilizando la yema de los dedos para masajear suavemente hasta su completa absorción. Se recomienda su uso diario, tanto por la mañana como por la noche. La fórmula incluye ingredientes como:

Niacinamida: Ilumina y mejora la textura de la piel.
Ácido Hialurónico: Hidrata profundamente y mejora la elasticidad.
Adenosina: Calma y mejora la elasticidad, reduciendo ojeras e hinchazón.
Extracto de Centella Asiatica: Calma y suaviza la piel.
Extracto de Aloe Vera: Alivia la irritación y mejora la salud de la piel.
Con su uso regular, este sérum promete una mirada más joven y revitalizada, convirtiéndose en un aliado esencial en tu rutina de cuidado facial.",TRUE,FALSE,FALSE,5.20,,,21.00,TRUE,,g,,6.26,active
parches-de-ojo-de-hidrogel-de-col-geno-84-g-30-uds,Parches de Ojo de Hidrogel de Colágeno,"Descripción : mixsoon Collagen Hydrogel Eye Patch es un parche diseñado para la delicada zona del contorno de los ojos. Gracias al colágeno hidrolizado de origen francés y sus alto contenido en aminoácidos y péptidos, proporciona hidratación y luminosidad, siendo perfecto para aquellos que luchan contra la flacidez, la pérdida de elasticidad o las arrugas en el contorno de los ojos.",mixsoon,,Cosmetica e higiene,84 g (30 uds),TRUE,Title,Default Title,,,,,,,,3854,,shopify,2,deny,manual,27.95,,TRUE,TRUE,,,,,8809732913358,https://mixsoon.es/cdn/shop/files/CollagenHydrogelEyePatch_Main01_1_f7d6da60-01f4-4fe2-a6ab-43244b94a2aa.png?v=1759321776&width=1200,1,Parches de Ojo de Hidrogel de Colágeno - mixsoon,FALSE,Parches de Ojo de Hidrogel de Colágeno,"Descripción : mixsoon Collagen Hydrogel Eye Patch es un parche diseñado para la delicada zona del contorno de los ojos. Gracias al colágeno hidrolizado de origen francés y sus alto contenido en aminoácidos y péptidos, proporciona hidratación y luminosidad, siendo perfecto para aquellos que luchan contra la flacidez, la",,,,FALSE,,,3854,3854,TRUE,FALSE,,,,TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,,,11.57,active
crema-vitamina-c-30-ml,Crema Vitamina C,"Descripción: Crema hidratante iluminadora formulada con un 7% de derivados de vitamina C, diseñada para aportar luminosidad y mejorar el aspecto de la piel sin la irritación habitual de las fórmulas más potentes.

Su fórmula combina el Triple Booster Complex (vitamina C, niacinamida y glutatión) para ayudar a unificar el tono, mejorar la textura y potenciar la luminosidad. Además, contribuye a mantener la hidratación y la elasticidad de la piel, dejando un acabado fresco y ligero sin sensación grasa ni pegajosa.",mixsoon,,Cosmetica e higiene,30 ml,TRUE,Title,Default Title,,,,,,,,3855,30,shopify,1,deny,manual,17.95,,TRUE,TRUE,,,,,8809732915321,https://mixsoon.es/cdn/shop/files/1_7abe0c3b-7089-41c5-b42a-fae4b731fa25.png?v=1784103875&width=1200,1,Crema Vitamina C - mixsoon,FALSE,Crema Vitamina C,"Descripción: Crema hidratante iluminadora formulada con un 7% de derivados de vitamina C, diseñada para aportar luminosidad y mejorar el aspecto de la piel sin la irritación habitual de las fórmulas más potentes.

Su fórmula combina el Triple Booster Complex (vitamina C, niacinamida y glutatión) para ayudar a unificar ",,,,FALSE,,,3855,3855,TRUE,FALSE,,"Ingredientes: Agua/Aqua, ácido 3-O-etil ascórbico, triglicérido caprílico/cáprico, glicerina, propanodiol, poliacriloildimetil taurato de amonio, alcohol cetearílico, pentilenglicol, alcoholes C14-22, 1,2-hexanodiol, celulosa, estearato de glicerilo, bisabolol, citrato de estearato de glicerilo, laurato de hexilo, sílice, alquil glucósido C12-20, celulosa microcristalina, goma xantana, tocoferol, aceite de fruta de Hippophae rhamnoides, extracto de fermento de Sphingomonas, etilhexilglicerina, adenosina, trometamina, fitato de sodio, ácido cítrico, niacinamida, citrato de sodio, glutatión, ácido ascórbico","Modo de uso : Aplicar una cantidad adecuada sobre el rostro como último paso de la rutina de cuidado. Masajear suavemente hasta su completa absorción. Se puede usar por la mañana y por la noche. Durante el día, aplicar protector solar tras su uso.",TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,g,,7.98,active
